name,description,url,downloads,owners,owners_urls
Flask-Babel,Adds i18n/l10n support to Flask applications,https://pypi.org/project/Flask-Babel/,1134114,"kvesteri,mitsuhiko,TkTech","https://pypi.org/user/kvesteri/,https://pypi.org/user/mitsuhiko/,https://pypi.org/user/TkTech/"
sshtunnel,Pure python SSH tunnels,https://pypi.org/project/sshtunnel/,1128248,"fernandezcuesta,pahaz","https://pypi.org/user/fernandezcuesta/,https://pypi.org/user/pahaz/"
clickclick,Click utility functions,https://pypi.org/project/clickclick/,1146157,hjacobs,https://pypi.org/user/hjacobs/
hdfs,HdfsCLI: API and command line interface for HDFS.,https://pypi.org/project/hdfs/,1127803,mtth,https://pypi.org/user/mtth/
jupyterlab,JupyterLab computational environment,https://pypi.org/project/jupyterlab/,1122670,"ajbozarth,bgranger,blink1073,darian,datalayer,fcollonval,fperez,goanpeca,jasongrout,jtp,marthacryan,mbussonn,minrk,saulshanabrook,takowl,zsailer","https://pypi.org/user/ajbozarth/,https://pypi.org/user/bgranger/,https://pypi.org/user/blink1073/,https://pypi.org/user/darian/,https://pypi.org/user/datalayer/,https://pypi.org/user/fcollonval/,https://pypi.org/user/fperez/,https://pypi.org/user/goanpeca/,https://pypi.org/user/jasongrout/,https://pypi.org/user/jtp/,https://pypi.org/user/marthacryan/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/saulshanabrook/,https://pypi.org/user/takowl/,https://pypi.org/user/zsailer/"
tensorflow-text,"TF.Text is a TensorFlow library of text related ops, modules, and subgraphs.",https://pypi.org/project/tensorflow-text/,1121504,"google_opensource,tf-text-pypi-opensource","https://pypi.org/user/google_opensource/,https://pypi.org/user/tf-text-pypi-opensource/"
requests-futures,Asynchronous Python HTTP for Humans.,https://pypi.org/project/requests-futures/,1117118,rwmcfa1,https://pypi.org/user/rwmcfa1/
pyvmomi,VMware vSphere Python SDK,https://pypi.org/project/pyvmomi/,1114436,"ddraganov,hartsock,lstefanov,StefanHristov-VMware","https://pypi.org/user/ddraganov/,https://pypi.org/user/hartsock/,https://pypi.org/user/lstefanov/,https://pypi.org/user/StefanHristov-VMware/"
fbprophet,Automatic Forecasting Procedure,https://pypi.org/project/fbprophet/,1110566,"bletham,seanjtaylor","https://pypi.org/user/bletham/,https://pypi.org/user/seanjtaylor/"
jinja2-time,Jinja2 Extension for Dates and Times,https://pypi.org/project/jinja2-time/,1104579,hackebrot,https://pypi.org/user/hackebrot/
flake8-polyfill,Polyfill package for Flake8 plugins,https://pypi.org/project/flake8-polyfill/,1118094,graffatcolmingov,https://pypi.org/user/graffatcolmingov/
pep8-naming,"Check PEP-8 naming conventions, plugin for flake8",https://pypi.org/project/pep8-naming/,1084735,"flox,graffatcolmingov,jparise","https://pypi.org/user/flox/,https://pypi.org/user/graffatcolmingov/,https://pypi.org/user/jparise/"
plumbum,Plumbum: shell combinators library,https://pypi.org/project/plumbum/,1084488,"gangesmaster,henryiii","https://pypi.org/user/gangesmaster/,https://pypi.org/user/henryiii/"
CairoSVG,A Simple SVG Converter based on Cairo,https://pypi.org/project/CairoSVG/,1111189,"gentooboontoo,liZe,SimonSapin","https://pypi.org/user/gentooboontoo/,https://pypi.org/user/liZe/,https://pypi.org/user/SimonSapin/"
cookiecutter,"A command-line utility that creates projects from project templates, e.g. creating a Python package project from a Python package project template.",https://pypi.org/project/cookiecutter/,1100284,"ashpak,audreyr,hackebrot,pydanny","https://pypi.org/user/ashpak/,https://pypi.org/user/audreyr/,https://pypi.org/user/hackebrot/,https://pypi.org/user/pydanny/"
sshpubkeys,SSH public key parser,https://pypi.org/project/sshpubkeys/,1110554,Olli.Jarva,https://pypi.org/user/Olli.Jarva/
requests-unixsocket,Use requests to talk HTTP via a UNIX domain socket,https://pypi.org/project/requests-unixsocket/,1076896,msabramo,https://pypi.org/user/msabramo/
ImageHash,Image Hashing library,https://pypi.org/project/ImageHash/,1080717,JohannesBuchner,https://pypi.org/user/JohannesBuchner/
python-utils,Python Utils is a module with some convenient utilities not included with the standard Python install,https://pypi.org/project/python-utils/,1070438,WoLpH,https://pypi.org/user/WoLpH/
faiss-cpu,A library for efficient similarity search and clustering of dense vectors.,https://pypi.org/project/faiss-cpu/,1083908,kyamagu,https://pypi.org/user/kyamagu/
poyo,A lightweight YAML Parser for Python. 🐓,https://pypi.org/project/poyo/,1066662,hackebrot,https://pypi.org/user/hackebrot/
ftfy,Fixes some problems with Unicode text after the fact,https://pypi.org/project/ftfy/,1068109,"jbalonso,lumitim,rspeer","https://pypi.org/user/jbalonso/,https://pypi.org/user/lumitim/,https://pypi.org/user/rspeer/"
fabric,High level SSH command execution,https://pypi.org/project/fabric/,1061088,bitprophet,https://pypi.org/user/bitprophet/
simplegeneric,"Simple generic functions (similar to Python's own len(), pickle.dump(), etc.)",https://pypi.org/project/simplegeneric/,1056922,pje,https://pypi.org/user/pje/
waitress,Waitress WSGI server,https://pypi.org/project/waitress/,1064125,"chrism,mmerickel,pylonsbot,xistence","https://pypi.org/user/chrism/,https://pypi.org/user/mmerickel/,https://pypi.org/user/pylonsbot/,https://pypi.org/user/xistence/"
django-redis,Full featured redis cache backend for Django.,https://pypi.org/project/django-redis/,1058345,"jazzband,jdufresne,niwibe","https://pypi.org/user/jazzband/,https://pypi.org/user/jdufresne/,https://pypi.org/user/niwibe/"
pyee,A port of node.js's EventEmitter to python.,https://pypi.org/project/pyee/,1110681,Joshua.Holbrook,https://pypi.org/user/Joshua.Holbrook/
boostedblob,"Command line tool and async library to perform basic file operations on local paths, Google Cloud Storage paths and Azure Blob Storage paths.",https://pypi.org/project/boostedblob/,1062841,hauntsaninja,https://pypi.org/user/hauntsaninja/
smmap2,A mirror package for smmap,https://pypi.org/project/smmap2/,1053872,"ByronBates,Harmon758","https://pypi.org/user/ByronBates/,https://pypi.org/user/Harmon758/"
cfn-flip,Convert AWS CloudFormation templates between JSON and YAML formats,https://pypi.org/project/cfn-flip/,1056350,stilvoid,https://pypi.org/user/stilvoid/
azure-storage-nspkg,Microsoft Azure Storage Namespace Package [Internal],https://pypi.org/project/azure-storage-nspkg/,1052894,"azure-sdk,microsoft,xclientdev","https://pypi.org/user/azure-sdk/,https://pypi.org/user/microsoft/,https://pypi.org/user/xclientdev/"
opentelemetry-api,OpenTelemetry Python API,https://pypi.org/project/opentelemetry-api/,1047032,"codeboten,LeightonC,opentelemetry","https://pypi.org/user/codeboten/,https://pypi.org/user/LeightonC/,https://pypi.org/user/opentelemetry/"
scrapy-splash,JavaScript support for Scrapy using Splash,https://pypi.org/project/scrapy-splash/,1101521,"kmike,lopuhin,scrapy,ScrapyPlugins","https://pypi.org/user/kmike/,https://pypi.org/user/lopuhin/,https://pypi.org/user/scrapy/,https://pypi.org/user/ScrapyPlugins/"
oyaml,Ordered YAML: drop-in replacement for PyYAML which preserves dict ordering,https://pypi.org/project/oyaml/,1066499,wim.glenn,https://pypi.org/user/wim.glenn/
openapi-schema-validator,OpenAPI schema validation for Python,https://pypi.org/project/openapi-schema-validator/,1049351,p1c2u,https://pypi.org/user/p1c2u/
aws-requests-auth,AWS signature version 4 signing process for the python requests module,https://pypi.org/project/aws-requests-auth/,1043972,davidmuller,https://pypi.org/user/davidmuller/
progressbar2,A Python Progressbar library to provide visual (yet text based) progress to long running operations.,https://pypi.org/project/progressbar2/,1053223,WoLpH,https://pypi.org/user/WoLpH/
cchardet,cChardet is high speed universal character encoding detector.,https://pypi.org/project/cchardet/,1038250,PyYoshi,https://pypi.org/user/PyYoshi/
stripe,Python bindings for the Stripe API,https://pypi.org/project/stripe/,1026772,stripe,https://pypi.org/user/stripe/
aenum,"Advanced Enumerations (compatible with Python's stdlib Enum), NamedTuples, and NamedConstants",https://pypi.org/project/aenum/,1021952,ethanf,https://pypi.org/user/ethanf/
bz2file,Read and write bzip2-compressed files.,https://pypi.org/project/bz2file/,1013269,nvawda,https://pypi.org/user/nvawda/
boltons,"When they're not builtins, they're boltons.",https://pypi.org/project/boltons/,1012472,mahmoud,https://pypi.org/user/mahmoud/
pmdarima,Python's forecast::auto.arima equivalent,https://pypi.org/project/pmdarima/,1025393,tgsmith61591.gh,https://pypi.org/user/tgsmith61591.gh/
opentelemetry-sdk,OpenTelemetry Python SDK,https://pypi.org/project/opentelemetry-sdk/,1012369,"codeboten,LeightonC,opentelemetry","https://pypi.org/user/codeboten/,https://pypi.org/user/LeightonC/,https://pypi.org/user/opentelemetry/"
setuptools-rust,Setuptools Rust extension plugin,https://pypi.org/project/setuptools-rust/,1007976,"fafhrd,konstin,messense","https://pypi.org/user/fafhrd/,https://pypi.org/user/konstin/,https://pypi.org/user/messense/"
newrelic,New Relic Python Agent,https://pypi.org/project/newrelic/,1008918,newrelic,https://pypi.org/user/newrelic/
pymemcache,"A comprehensive, fast, pure Python memcached client",https://pypi.org/project/pymemcache/,1007775,"cgordon,jogo,jparise","https://pypi.org/user/cgordon/,https://pypi.org/user/jogo/,https://pypi.org/user/jparise/"
constructs,A programming model for software-defined state,https://pypi.org/project/constructs/,1006361,"aws-cdk,cdk8s,cdklabs-automation,osa-amazon","https://pypi.org/user/aws-cdk/,https://pypi.org/user/cdk8s/,https://pypi.org/user/cdklabs-automation/,https://pypi.org/user/osa-amazon/"
PyMuPDF,Python bindings for the PDF toolkit and renderer MuPDF,https://pypi.org/project/PyMuPDF/,1038197,"haraldlieder,jorjmckie,rk700","https://pypi.org/user/haraldlieder/,https://pypi.org/user/jorjmckie/,https://pypi.org/user/rk700/"
azure,Microsoft Azure Client Libraries for Python,https://pypi.org/project/azure/,1006105,"azure-sdk,Laurent.Mazuel,microsoft","https://pypi.org/user/azure-sdk/,https://pypi.org/user/Laurent.Mazuel/,https://pypi.org/user/microsoft/"
JSON-log-formatter,JSON log formatter,https://pypi.org/project/JSON-log-formatter/,1034321,marselester,https://pypi.org/user/marselester/
jsonlines,Library with helpers for the jsonlines file format,https://pypi.org/project/jsonlines/,1002476,wbolster,https://pypi.org/user/wbolster/
mysql-connector,MySQL driver written in Python,https://pypi.org/project/mysql-connector/,1001139,mysql_re_team,https://pypi.org/user/mysql_re_team/
eli5,Debug machine learning classifiers and explain their predictions,https://pypi.org/project/eli5/,998206,"kmike,lopuhin","https://pypi.org/user/kmike/,https://pypi.org/user/lopuhin/"
azure-servicemanagement-legacy,Microsoft Azure Legacy Service Management Client Library for Python,https://pypi.org/project/azure-servicemanagement-legacy/,994090,"azure-sdk,Laurent.Mazuel,microsoft","https://pypi.org/user/azure-sdk/,https://pypi.org/user/Laurent.Mazuel/,https://pypi.org/user/microsoft/"
paho-mqtt,MQTT version 5.0/3.1.1 client class,https://pypi.org/project/paho-mqtt/,993822,"PierreF,Roger.Light","https://pypi.org/user/PierreF/,https://pypi.org/user/Roger.Light/"
json5,A Python implementation of the JSON5 data format.,https://pypi.org/project/json5/,992380,dpranke,https://pypi.org/user/dpranke/
shortuuid,"A generator library for concise, unambiguous and URL-safe UUIDs.",https://pypi.org/project/shortuuid/,990232,"Stavros,stochastic","https://pypi.org/user/Stavros/,https://pypi.org/user/stochastic/"
scikit-optimize,Sequential model-based optimization toolbox.,https://pypi.org/project/scikit-optimize/,985926,"betatim,holgern","https://pypi.org/user/betatim/,https://pypi.org/user/holgern/"
ldap3,A strictly RFC 4510 conforming LDAP V3 pure Python client library,https://pypi.org/project/ldap3/,989764,gc,https://pypi.org/user/gc/
types-requests,Typing stubs for requests,https://pypi.org/project/types-requests/,987504,typeshed_bot,https://pypi.org/user/typeshed_bot/
googletrans,Free Google Translate API for Python. Translates totally free of charge.,https://pypi.org/project/googletrans/,981898,ssut,https://pypi.org/user/ssut/
deepmerge,a toolset to deeply merge python dictionaries.,https://pypi.org/project/deepmerge/,992745,Yusuke.Tsutsumi,https://pypi.org/user/Yusuke.Tsutsumi/
google-cloud-vision,Cloud Vision API API client library,https://pypi.org/project/google-cloud-vision/,970468,"gcloudpypi,google_opensource","https://pypi.org/user/gcloudpypi/,https://pypi.org/user/google_opensource/"
autopage,A library to provide automatic paging for console output,https://pypi.org/project/autopage/,984923,zaneb,https://pypi.org/user/zaneb/
cerberus-python-client,A python client for interacting with Cerberus,https://pypi.org/project/cerberus-python-client/,965470,"cerberusautomation,mayitbeepypi,sdford","https://pypi.org/user/cerberusautomation/,https://pypi.org/user/mayitbeepypi/,https://pypi.org/user/sdford/"
dm-tree,Tree is a library for working with nested data structures.,https://pypi.org/project/dm-tree/,963394,tree-copybara,https://pypi.org/user/tree-copybara/
dacite,Simple creation of data classes from dictionaries.,https://pypi.org/project/dacite/,964198,khalas,https://pypi.org/user/khalas/
html5-parser,Fast C based HTML 5 parsing for python,https://pypi.org/project/html5-parser/,967861,kovidgoyal,https://pypi.org/user/kovidgoyal/
checkdigit,A check digit library for data validation,https://pypi.org/project/checkdigit/,972893,harens,https://pypi.org/user/harens/
protobuf3-to-dict,"Ben Hodgson: A teeny Python library for creating Python dicts from protocol buffers and the reverse. Useful as an intermediate step before serialisation (e.g. to JSON). Kapor: upgrade it to PB3 and PY3, rename it to protobuf3-to-dict",https://pypi.org/project/protobuf3-to-dict/,955696,kapor,https://pypi.org/user/kapor/
suntime,Simple sunset and sunrise time calculation python library,https://pypi.org/project/suntime/,962700,SatAgro,https://pypi.org/user/SatAgro/
azure-mgmt-logic,Microsoft Azure Logic Apps Management Client Library for Python,https://pypi.org/project/azure-mgmt-logic/,959778,"azure-sdk,Laurent.Mazuel,microsoft","https://pypi.org/user/azure-sdk/,https://pypi.org/user/Laurent.Mazuel/,https://pypi.org/user/microsoft/"
lime,Local Interpretable Model-Agnostic Explanations for machine learning classifiers,https://pypi.org/project/lime/,949361,marcotcr,https://pypi.org/user/marcotcr/
azure-mgmt,Microsoft Azure Resource Management Client Libraries for Python,https://pypi.org/project/azure-mgmt/,955399,"azure-sdk,Laurent.Mazuel,microsoft","https://pypi.org/user/azure-sdk/,https://pypi.org/user/Laurent.Mazuel/,https://pypi.org/user/microsoft/"
txAWS,"Async library for EC2, OpenStack, and Eucalyptus",https://pypi.org/project/txAWS/,964251,"exarkun,mithrandi,oubiwann","https://pypi.org/user/exarkun/,https://pypi.org/user/mithrandi/,https://pypi.org/user/oubiwann/"
ShazamAPI,Fully reverse engeenired shazam api,https://pypi.org/project/ShazamAPI/,972278,Skill,https://pypi.org/user/Skill/
flake8-bugbear,A plugin for flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in pyflakes and pycodestyle.,https://pypi.org/project/flake8-bugbear/,953508,"ambv,carljm,cooperlees,graffatcolmingov","https://pypi.org/user/ambv/,https://pypi.org/user/carljm/,https://pypi.org/user/cooperlees/,https://pypi.org/user/graffatcolmingov/"
mypy-protobuf,Generate mypy stub files from protobuf specs,https://pypi.org/project/mypy-protobuf/,943633,"guido,nipunn1313","https://pypi.org/user/guido/,https://pypi.org/user/nipunn1313/"
schedule,Job scheduling for humans.,https://pypi.org/project/schedule/,948722,"dbader,sijmenhuizenga","https://pypi.org/user/dbader/,https://pypi.org/user/sijmenhuizenga/"
filterpy,Kalman filtering and optimal estimation library,https://pypi.org/project/filterpy/,942532,rlabbe,https://pypi.org/user/rlabbe/
whitenoise,Radically simplified static file serving for WSGI applications,https://pypi.org/project/whitenoise/,941385,evansd,https://pypi.org/user/evansd/
jupyterlab-server,A set of server components for JupyterLab and JupyterLab like applications .,https://pypi.org/project/jupyterlab-server/,940302,"blink1073,darian,datalayer,jasongrout,jtp,zsailer","https://pypi.org/user/blink1073/,https://pypi.org/user/darian/,https://pypi.org/user/datalayer/,https://pypi.org/user/jasongrout/,https://pypi.org/user/jtp/,https://pypi.org/user/zsailer/"
